switch_step,handoff_end,relaunch_min_ships,relaunch_threat_frac,relaunch_prod_mult,relaunch_prod_add,crush_prod_ratio,aggressive_prod_ratio,aggressive_ship_ratio,defend_prod_frac,matches,main_avg,main_wins,main_losses,main_median,agent_02_avg,agent_02_wins,agent_03_avg,agent_03_wins,agent_04_avg,agent_04_wins,all_done,index
55,85,65,0.15,1.05,3,3.5,1.8,2.2,0.65,1,-1.0,0,1,-1,1.0,1,-1.0,0,-1.0,0,True,0
55,85,65,0.15,1.05,3,4.0,2.0,2.5,0.7,1,-1.0,0,1,-1,1.0,1,-1.0,0,-1.0,0,True,1
